 !simulation1.dat                
     15.0000      0.0500     70.0000
      502.78      503.07      503.36      503.65      503.94      504.23      504.51      504.79
      505.08      505.36      505.64      505.92      506.19      506.47      506.74      507.01
      507.28      507.55      507.82      508.09      508.36      508.62      508.88      509.14
      509.40      509.66      509.92      510.18      510.43      510.68      510.94      511.19
      511.43      511.68      511.93      512.17      512.42      512.66      512.90      513.14
      513.37      513.61      513.85      514.08      514.31      514.54      514.77      515.00
      515.22      515.45      515.67      515.89      516.11      516.33      516.55      516.76
      516.98      517.19      517.40      517.61      517.82      518.03      518.23      518.44
      518.64      518.84      519.04      519.24      519.43      519.63      519.82      520.01
      520.20      520.39      520.58      520.77      520.95      521.13      521.32      521.50
      521.67      521.85      522.03      522.20      522.37      522.54      522.71      522.88
      523.05      523.21      523.38      523.54      523.70      523.86      524.01      524.17
      524.32      524.48      524.63      524.78      524.93      525.07      525.22      525.36
      525.50      525.64      525.78      525.92      526.05      526.19      526.32      526.45
      526.58      526.71      526.84      526.96      527.08      527.21      527.33      527.44
      527.56      527.68      527.79      527.90      528.01      528.12      528.23      528.34
      528.44      528.55      528.65      528.75      528.85      528.94      529.04      529.13
      529.22      529.31      529.40      529.49      529.58      529.66      529.74      529.82
      529.90      529.98      530.06      530.13      530.21      530.28      530.35      530.42
      530.48      530.55      530.61      530.67      530.74      530.79      530.85      530.91
      530.96      531.01      531.07      531.12      531.16      531.21      531.25      531.30
      531.34      531.38      531.42      531.46      531.49      531.52      531.56      531.59
      531.62      531.64      531.67      531.70      531.72      531.74      531.76      531.78
      531.79      531.81      531.82      531.83      531.84      531.85      531.86      531.87
      531.87      531.87      531.87      531.87      531.87      531.87      531.86      531.85
      531.84      531.83      531.82      531.81      531.79      531.78      531.76      531.74
      531.72      531.70      531.67      531.65      531.62      531.59      531.56      531.53
      531.50      531.46      531.42      531.39      531.35      531.30      531.26      531.22
      531.17      531.12      531.07      531.02      530.97      530.92      530.86      530.81
      530.75      530.69      530.63      530.56      530.50      530.43      530.37      530.30
      530.23      530.15      530.08      530.01      529.93      529.85      529.77      529.69
      529.61      529.52      529.44      529.35      529.26      529.17      529.08      528.99
      528.89      528.80      528.70      528.60      528.50      528.39      528.29      528.19
      528.08      527.97      527.86      527.75      527.64      527.52      527.41      527.29
      527.17      527.05      526.93      526.81      526.68      526.55      526.43      526.30
      526.17      526.04      525.90      525.77      525.63      525.49      525.35      525.21
      525.07      524.93      524.78      524.64      524.49      524.34      524.19      524.03
      523.88      523.73      523.57      523.41      523.25      523.09      522.93      522.76
