! Title:  Streak: (  1,  2 )  Ni2MnGa 5M with 10% stacking faults
! Legend_X  Reciprocal Lattice Units (r.l.u.)
! Legend_Y  Log(Intensity) (arb. units)
! Scattering variable: r.l.u.
! faults10_streak1.dat     h =    1  k =    2
   -5.0000    0.0100    5.0000
    24.28586    23.03113    22.55956    22.26104    22.04148    21.86787    21.72453    21.60272
    21.49706    21.40398    21.32102    21.24638    21.17871    21.11698    21.06038    21.00826
    20.96008    20.91540    20.87387    20.83517    20.79904    20.76525    20.73359    20.70390
    20.67603    20.64983    20.62519    20.60200    20.58016    20.55959    20.54020    20.52192
    20.50468    20.48843    20.47311    20.45867    20.44505    20.43222    20.42014    20.40877
    20.39807    20.38800    20.37855    20.36968    20.36137    20.35358    20.34631    20.33951
    20.33319    20.32731    20.32185    20.31681    20.31217    20.30790    20.30400    20.30046
    20.29725    20.29437    20.29181    20.28956    20.28760    20.28593    20.28454    20.28342
    20.28257    20.28196    20.28161    20.28150    20.28162    20.28197    20.28255    20.28334
    20.28434    20.28556    20.28698    20.28859    20.29041    20.29241    20.29461    20.29698
    20.29954    20.30228    20.30519    20.30828    20.31154    20.31496    20.31856    20.32231
    20.32623    20.33031    20.33455    20.33894    20.34349    20.34820    20.35306    20.35807
    20.36323    20.36854    20.37400    20.37961    20.38537    20.39127    20.39732    20.40352
    20.40986    20.41635    20.42298    20.42976    20.43668    20.44375    20.45096    20.45832
    20.46582    20.47347    20.48126    20.48919    20.49727    20.50550    20.51387    20.52238
    20.53105    20.53986    20.54881    20.55791    20.56716    20.57656    20.58610    20.59579
    20.60563    20.61561    20.62574    20.63602    20.64644    20.65702    20.66774    20.67860
    20.68961    20.70076    20.71206    20.72349    20.73507    20.74678    20.75863    20.77061
    20.78273    20.79497    20.80733    20.81981    20.83241    20.84511    20.85792    20.87082
    20.88380    20.89687    20.91001    20.92320    20.93644    20.94971    20.96301    20.97631
    20.98959    21.00285    21.01605    21.02918    21.04222    21.05513    21.06790    21.08049
    21.09287    21.10501    21.11688    21.12844    21.13965    21.15047    21.16087    21.17081
    21.18024    21.18913    21.19742    21.20510    21.21210    21.21842    21.22400    21.22881
    21.23284    21.23605    21.23843    21.23997    21.24066    21.24049    21.23947    21.23759
    21.23489    21.23137    21.22705    21.22196    21.21613    21.20959    21.20237    21.19452
    21.18607    21.17706    21.16754    21.15754    21.14709    21.13625    21.12505    21.11353
    21.10171    21.08964    21.07735    21.06487    21.05223    21.03945    21.02656    21.01358
    21.00054    20.98745    20.97433    20.96121    20.94808    20.93498    20.92191    20.90888
    20.89590    20.88298    20.87014    20.85737    20.84469    20.83210    20.81960    20.80721
    20.79492    20.78273    20.77066    20.75870    20.74685    20.73512    20.72351    20.71201
    20.70064    20.68939    20.67826    20.66725    20.65635    20.64559    20.63494    20.62441
    20.61400    20.60371    20.59353    20.58348    20.57354    20.56371    20.55400    20.54441
    20.53493    20.52555    20.51629    20.50713    20.49809    20.48915    20.48031    20.47158
    20.46295    20.45443    20.44600    20.43768    20.42945    20.42132    20.41328    20.40534
    20.39749    20.38974    20.38207    20.37450    20.36702    20.35962    20.35231    20.34509
    20.33795    20.33089    20.32392    20.31703    20.31022    20.30349    20.29684    20.29027
    20.28377    20.27736    20.27101    20.26474    20.25855    20.25243    20.24638    20.24041
    20.23450    20.22867    20.22290    20.21721    20.21158    20.20602    20.20053    20.19511
    20.18975    20.18446    20.17923    20.17407    20.16897    20.16393    20.15896    20.15406
    20.14921    20.14443    20.13971    20.13506    20.13046    20.12593    20.12145    20.11704
    20.11269    20.10840    20.10418    20.10001    20.09590    20.09186    20.08787    20.08395
    20.08009    20.07629    20.07256    20.06888    20.06527    20.06172    20.05824    20.05482
    20.05146    20.04817    20.04495    20.04180    20.03871    20.03569    20.03274    20.02987
    20.02706    20.02433    20.02168    20.01910    20.01661    20.01419    20.01186    20.00962
    20.00746    20.00539    20.00342    20.00155    19.99977    19.99810    19.99654    19.99509
    19.99376    19.99255    19.99147    19.99052    19.98971    19.98905    19.98854    19.98820
    19.98803    19.98803    19.98823    19.98863    19.98925    19.99009    19.99118    19.99252
    19.99414    19.99605    19.99828    20.00084    20.00377    20.00707    20.01079    20.01496
    20.01961    20.02477    20.03048    20.03679    20.04374    20.05139    20.05978    20.06897
    20.07902    20.09000    20.10197    20.11500    20.12916    20.14451    20.16112    20.17904
    20.19832    20.21899    20.24104    20.26446    20.28915    20.31497    20.34170    20.36902
    20.39648    20.42351    20.44940    20.47331    20.49431    20.51143    20.52380    20.53068
    20.53165    20.52662    20.51587    20.49997    20.47974    20.45611    20.43000    20.40230
    20.37374    20.34496    20.31645    20.28856    20.26158    20.23567    20.21095    20.18746
    20.16524    20.14426    20.12450    20.10592    20.08847    20.07207    20.05669    20.04225
    20.02870    20.01597    20.00402    19.99279    19.98222    19.97229    19.96293    19.95412
    19.94580    19.93796    19.93056    19.92356    19.91694    19.91068    19.90474    19.89912
    19.89378    19.88872    19.88391    19.87934    19.87500    19.87087    19.86694    19.86319
    19.85962    19.85622    19.85298    19.84988    19.84693    19.84411    19.84142    19.83886
    19.83641    19.83407    19.83183    19.82970    19.82766    19.82572    19.82386    19.82209
    19.82040    19.81879    19.81725    19.81579    19.81440    19.81307    19.81182    19.81062
    19.80949    19.80841    19.80740    19.80644    19.80553    19.80468    19.80388    19.80313
    19.80243    19.80178    19.80118    19.80062    19.80012    19.79965    19.79923    19.79885
    19.79852    19.79823    19.79798    19.79777    19.79760    19.79747    19.79738    19.79733
    19.79733    19.79736    19.79743    19.79754    19.79769    19.79787    19.79810    19.79837
    19.79867    19.79902    19.79941    19.79983    19.80030    19.80081    19.80136    19.80196
